user_idx,anime_idx,anime_id,rating
34,3801,97832,3.0
149,2916,2225,9.0
209,2470,20958,9.5
570,212,101812,45.0
641,2745,21517,7.0
390,1453,146922,4.0
244,828,117193,7.800000000000001
401,2918,2236,8.0
149,1464,1472,9.0
277,999,125368,4.0
527,3701,918,5.0
333,878,1195,7.5
26,2357,20754,7.0
562,401,105334,2.0
631,469,107201,3.0
398,3959,99147,6.0
644,1598,15417,9.0
494,1072,128546,9.0
15,3065,3407,6.0
437,758,114129,10.0
750,3814,97888,8.0
309,762,114232,9.0
214,3540,7748,10.0
85,438,106479,99.0
229,1870,16774,6.0
617,2206,20513,5.0
234,2767,21586,4.0
21,2602,21243,50.0
62,157,101338,10.0
276,2713,21455,7.0
398,3967,99255,7.0
149,3739,96,10.0
57,2534,21087,8.0
11,507,10800,10.0
22,3872,98389,1.0
357,3934,98707,10.0
424,874,119113,7.0
553,1245,13709,7.0
503,3496,7193,7.0
270,3763,97591,2.0
120,3969,99263,10.0
559,2451,20923,9.0
481,2187,20474,9.9
364,1757,161964,7.0
130,640,11111,7.0
182,3579,8246,8.0
580,2006,17895,7.0
167,571,1091,8.0
543,2022,18115,8.7
349,1122,130696,5.0
279,2297,20665,4.0
1,2503,21014,6.0
546,2144,20,5.0
249,2343,20735,8.0
740,757,114124,6.0
713,299,103302,9.0
568,96,100876,6.0
278,903,120697,3.0
412,2320,20698,8.4
740,811,116589,8.5
392,2358,20755,8.0
668,3959,99147,10.0
5,1485,14813,7.6
740,1380,143277,4.0
425,2909,21887,10.0
54,2056,18507,6.0
44,3521,7593,7.5
283,1693,15809,8.0
48,3040,32,6.0
604,3982,99423,8.5
202,740,113813,8.0
160,1629,155168,5.0
669,1348,142329,80.0
512,1101,129874,9.0
294,897,120377,50.0
105,740,113813,10.0
528,0,1,55.0
287,3349,5764,7.0
722,2639,21311,8.0
523,2522,21058,7.0
63,96,100876,8.0
476,11,100166,10.0
742,2420,20850,7.0
120,1984,17641,8.0
611,2250,20594,7.0
357,1853,1669,8.0
510,921,12189,8.0
325,1485,14813,5.0
112,3925,98658,8.0
503,2686,21399,8.0
677,162,101348,3.0
62,3116,390,8.0
218,1872,167820,3.0
603,4,100077,9.0
392,3174,431,8.0
130,685,112357,6.0
283,1183,13367,7.0
349,1615,154692,7.0
392,1185,133844,6.0
640,1341,141949,8.0
653,221,101921,8.0
99,2511,21042,8.0
302,598,109963,7.0
136,293,103275,9.0
287,712,11319,9.0
70,751,114043,3.0
249,3936,98762,10.0
594,2321,20701,3.0
558,3542,777,9.0
515,2297,20665,10.0
142,2297,20665,10.0
69,3204,460,10.0
77,3628,874,8.0
283,3212,467,9.0
527,3868,98349,8.0
263,516,108241,8.5
413,1582,153406,9.0
700,1060,127720,9.0
82,2254,20599,9.0
452,2136,19769,5.2
313,2343,20735,6.0
586,1763,162314,10.0
172,1066,1281,7.199999999999999
513,2626,21290,4.0
349,1534,151252,7.0
62,2036,182469,9.0
225,1612,1546,8.0
166,3212,467,7.0
388,2300,20668,6.0
705,1497,148969,7.800000000000001
160,1461,147103,8.0
166,712,11319,8.0
149,3559,80,10.0
335,2927,2273,7.0
257,340,104276,8.9
207,651,111428,87.0
696,2393,20806,8.0
412,839,11751,6.3
617,3026,30,8.0
595,2080,18897,9.0
149,2125,19603,7.0
545,2492,20997,7.5
437,828,117193,8.0
364,2987,27,7.0
719,146,101291,4.0
527,3807,97863,6.0
624,209,101759,90.0
419,2492,20997,8.5
248,1739,16049,9.0
229,724,113418,7.0
319,3812,97881,9.0
148,1889,1690,7.0
740,399,105310,5.0
589,3684,904,2.0
213,2358,20755,10.0
159,2697,21421,8.0
559,2605,21247,9.0
160,75,100728,5.0
240,2172,20447,7.0
193,779,114745,9.0
535,2064,18671,7.7
330,2277,20631,6.5
249,1329,141391,8.0
388,2287,20652,7.0
279,2317,20693,9.0
578,2507,21034,5.0
398,222,101922,9.0
527,1628,155158,9.0
446,938,12291,8.0
249,1333,141774,8.0
77,2103,19211,8.0
359,3484,7054,10.0
635,504,107961,60.0
517,3796,97767,8.0
503,2517,21051,8.0
740,3347,572,9.0
398,1710,158927,8.0
331,2381,20789,6.2
408,1828,16592,6.0
575,696,112649,7.0
520,2468,20954,91.0
740,907,120859,5.0
409,2628,21292,7.0
627,345,104325,5.5
475,289,103221,7.0
360,286,103139,2.0
616,3300,527,8.0
608,2993,2787,7.0
348,2468,20954,10.0
71,408,10578,3.0
248,397,105228,8.0
578,1851,166873,7.0
350,161,101347,4.0
218,3783,97668,3.0
728,1139,131573,8.8
205,2493,21,10.0
1,2748,21520,8.0
527,2074,18851,7.0
80,3026,30,9.0
738,392,105156,2.0
376,610,110270,7.0
568,3624,8676,7.0
14,7,100112,9.0
52,850,11771,7.0
70,97,100878,8.9
258,3153,416,9.0
55,2109,19319,2.0
87,695,112641,9.0
82,2899,21858,9.0
224,2287,20652,8.0
398,1718,159322,8.0
605,1227,136430,3.0
139,1597,154116,7.5
716,1053,127412,7.800000000000001
313,4007,99638,2.0
82,918,12175,8.0
280,2096,19163,5.0
55,917,12149,1.0
240,3079,355,9.0
42,2431,20876,6.0
545,3484,7054,9.0
366,1360,142769,9.0
243,1927,171018,5.0
64,1099,12967,5.0
476,3877,98437,10.0
740,1369,142914,6.5
55,302,10357,1.0
517,34,100305,10.0
120,2797,21659,10.0
688,2498,21006,80.0
313,3691,9063,6.0
36,2179,20457,8.0
460,3174,431,9.0
364,2180,20458,7.0
316,1485,14813,9.5
39,3876,98436,9.0
578,325,104157,6.0
29,2949,2418,53.0
142,1509,15,7.0
248,469,107201,8.0
501,100,100922,6.0
268,18,100183,3.0
392,1039,127090,5.0
435,2926,227,8.0
335,397,105228,8.0
15,3531,7662,8.0
427,2144,20,8.0
335,180,101432,8.0
656,1889,1690,9.0
234,2874,21804,4.0
220,2451,20923,9.0
452,1403,14467,6.2
492,931,122349,4.9
87,623,11061,7.0
8,3026,30,10.0
152,3275,5114,9.0
10,3455,6702,7.800000000000001
425,705,112818,6.0
64,2992,2759,9.0
179,2196,20494,10.0
359,3236,4814,8.0
332,623,11061,8.5
336,2564,21170,10.0
527,2818,21699,9.0
161,3004,2904,9.0
165,3613,857,7.0
656,1522,150672,9.0
740,577,109261,6.5
689,2724,21483,7.0
151,3693,9074,9.0
214,1180,133411,7.0
295,1319,141014,80.0
359,395,105200,8.0
53,739,113811,4.0
104,3116,390,7.0
85,2626,21290,60.0
574,24,100240,2.0
740,397,105228,7.5
309,3686,9047,8.0
28,3773,97635,6.0
76,3545,7791,92.0
172,2650,21327,10.0
328,2838,21728,5.0
425,3769,97617,6.0
64,79,100749,8.0
243,597,109946,5.0
265,756,114121,4.0
625,1813,16468,2.0
133,3926,98659,7.0
321,3969,99263,7.0
149,3652,883,7.0
475,2172,20447,8.0
588,135,101215,10.0
591,1927,171018,9.0
207,2507,21034,67.0
631,3327,552,3.0
476,1828,16592,10.0
295,1722,159807,20.0
186,544,108623,7.0
45,2507,21034,9.0
484,53,100526,8.0
730,2044,18397,100.0
220,2829,21711,10.0
264,2747,21519,3.0
130,17,100182,8.0
156,1918,17074,8.0
357,162,101348,10.0
729,434,106319,6.0
200,1744,16067,78.0
49,380,104937,5.5
142,2708,21444,5.0
605,623,11061,3.0
371,1167,132474,86.0
119,2085,19021,7.0
748,1167,132474,8.0
468,2144,20,4.0
82,1299,139820,7.0
183,3040,32,10.0
223,3108,3786,10.0
421,2596,21234,8.5
467,3164,4214,80.0
106,2046,18411,70.0
296,4004,99629,10.0
98,818,116742,80.0
82,1682,15751,7.0
335,1111,130319,6.0
160,557,108928,3.0
218,489,107663,3.0
749,2164,2034,10.0
51,3982,99423,7.199999999999999
105,2172,20447,10.0
49,2535,21088,8.5
750,504,107961,6.0
587,4016,99714,8.0
217,439,106494,8.0
500,2716,21459,7.4
214,236,102090,8.0
229,1142,13161,5.2
69,3652,883,7.0
69,3999,99578,8.0
411,274,102949,7.0
78,920,12187,8.0
80,3104,3782,9.0
57,1026,12669,7.0
615,1462,14713,8.0
183,128,101165,8.0
709,1815,16498,10.0
308,2290,20657,6.5
54,557,108928,2.0
215,3279,513,7.0
20,2290,20657,3.0
72,1498,149,6.0
446,3519,7590,8.0
285,2817,21698,9.0
67,3645,8769,3.0
700,3482,7017,5.0
601,2738,21507,10.0
441,3022,2986,20.0
203,706,11285,8.0
277,1757,161964,4.0
578,3089,3652,4.0
220,2553,21126,9.0
118,1815,16498,3.0
505,73,100723,8.0
309,3458,6747,2.0
587,3080,356,5.0
395,72,100722,8.0
176,2260,20605,7.0
267,2555,21128,8.8
510,7,100112,9.0
420,3222,474,8.0
125,1485,14813,8.0
321,2570,21180,8.0
281,3801,97832,5.0
600,3178,437,7.0
716,2022,18115,10.0
729,3353,5781,1.0
219,1549,1519,3.0
563,1968,174576,5.0
679,726,113428,4.0
14,2140,19815,8.0
149,2173,20448,9.0
353,569,109020,7.0
524,2882,21827,10.0
116,2380,20785,6.0
687,2472,20963,7.0
164,2207,20514,10.0
446,3484,7054,8.0
491,340,104276,7.0
229,1754,161645,6.2
160,2278,20632,3.0
491,2543,21103,6.0
512,3874,98402,7.0
751,1426,146065,7.0
364,1090,129193,4.0
167,3141,4081,9.0
413,870,11887,8.0
26,2257,20602,6.0
66,3802,97833,3.0
273,2265,20613,8.0
149,2410,20832,6.0
349,1662,156415,6.0
42,2450,20920,7.0
129,2446,20912,7.0
159,3985,99426,10.0
279,2672,21365,6.0
66,691,112479,2.2
620,261,10271,8.0
249,1684,15771,8.0
225,2993,2787,7.0
441,2410,20832,90.0
204,2573,21186,8.0
537,2065,18677,7.0
321,324,104147,5.0
142,3458,6747,6.0
15,2420,20850,8.0
492,779,114745,8.0
627,2320,20698,6.0
298,2793,21647,8.0
263,3026,30,8.6
333,222,101922,8.0
512,1291,139518,8.0
497,2523,21059,7.0
446,2343,20735,8.0
464,1681,1575,9.5
96,3520,7592,7.0
413,2010,18,10.0
118,2142,199,5.0
220,4020,99734,9.0
192,2006,17895,7.0
539,1558,152184,3.0
249,3521,7593,9.0
89,3415,6372,8.0
570,552,108759,47.0
22,3101,3731,2.0
497,728,113538,9.0
671,1871,16782,4.0
104,3428,6500,6.0
66,765,114301,1.5
405,391,105143,8.0
97,1192,13403,7.0
741,579,109287,2.0
644,1620,154965,6.0
710,2644,21318,9.0
254,105,100990,6.0
81,276,102976,68.0
512,555,108891,10.0
116,842,11757,6.0
82,524,108388,6.0
600,2591,21220,8.0
23,3477,6956,6.0
283,2578,21191,7.0
15,2735,21499,8.0
626,2703,21428,8.0
343,3458,6747,7.0
688,392,105156,70.0
278,857,118123,2.0
21,2034,18229,70.0
716,1538,151384,9.0
160,2383,20791,8.0
719,103,100977,4.0
608,2465,20951,7.0
366,763,114236,9.0
381,2261,20606,95.0
56,2060,186,7.0
447,2492,20997,7.0
21,2468,20954,90.0
214,839,11751,8.0
476,2261,20606,10.0
299,2434,20880,7.0
669,2140,19815,80.0
104,2264,20611,8.0
309,2366,20767,8.0
47,3275,5114,98.0
309,2150,20033,4.0
696,249,102351,7.0
77,68,100684,8.0
189,1216,13601,9.0
364,2290,20657,9.0
321,3289,5205,8.0
716,2492,20997,8.0
393,2832,21714,8.0
5,3699,9135,8.0
463,2358,20755,8.1
142,2026,18139,10.0
413,392,105156,6.0
81,2271,20623,73.0
568,2862,21778,6.0
2,2673,21366,69.0
168,2182,20464,7.0
598,3185,4437,7.0
512,1942,172190,7.0
229,2809,21683,5.5
364,3728,9479,6.0
313,3178,437,5.0
621,2394,20807,7.3
224,3669,8937,8.0
82,1604,154391,6.0
249,3996,99540,10.0
706,2044,18397,9.0
535,2564,21170,9.0
256,2243,20582,7.0
64,2822,21703,8.0
119,2721,21472,7.0
423,3026,30,9.9
502,95,10087,3.0
250,2917,223,5.0
338,2257,20602,90.0
24,2534,21087,9.0
554,3959,99147,10.0
65,21,10020,8.0
143,3847,98035,3.0
166,3969,99263,9.0
96,3769,97617,9.0
663,549,108632,8.0
357,1727,16001,8.0
349,1305,140501,5.0
364,167,101361,6.0
679,930,122348,4.0
26,1893,16916,9.0
156,2610,21258,8.0
491,2142,199,8.0
53,1,100009,4.0
460,3165,4224,9.0
694,1547,151807,3.0
608,2303,20671,6.0
280,2172,20447,5.0
193,3876,98436,8.0
154,1835,166452,3.0
169,1739,16049,6.0
52,2540,21096,9.0
717,1439,146637,8.0
356,3962,9919,7.0
359,3472,6895,8.0
392,399,105310,8.0
574,2534,21087,3.0
398,2276,20629,7.0
559,2381,20789,9.0
528,347,104382,77.0
570,4025,99796,38.0
477,2378,20780,6.1
220,3375,6007,10.0
696,1784,163139,8.0
106,2631,21298,60.0
450,1957,1735,5.0
172,3279,513,9.0
559,2445,20910,9.0
323,1087,129190,5.0
76,3787,97682,27.0
250,7,100112,6.5
635,799,116006,90.0
158,2250,20594,6.0
207,1419,145604,27.0
151,260,102680,8.0
689,620,110446,4.0
589,3332,5630,8.0
28,1145,131681,7.0
309,2476,20968,10.0
539,2515,21049,5.0
65,3972,9936,4.0
423,612,110349,9.5
119,1950,1726,6.0
357,2717,21460,8.0
308,3981,99420,7.0
397,150,101310,3.0
679,3888,98495,5.0
166,2671,21364,8.0
313,854,11785,8.0
467,3850,98186,80.0
307,2746,21518,7.7
133,2613,21262,7.0
672,3982,99423,7.5
225,947,12365,10.0
743,2451,20923,9.5
176,3967,99255,8.0
247,1552,151970,6.5
524,3537,7711,9.0
66,2323,20705,3.0
617,2687,21400,9.0
389,561,108942,8.5
321,3781,97665,6.0
159,1754,161645,8.0
200,2066,18679,83.0
392,3545,7791,10.0
528,692,112608,79.0
557,340,104276,10.0
166,189,10155,7.0
185,2381,20789,3.0
665,1584,1535,3.0
478,4029,9989,8.0
245,3877,98437,7.0
338,2714,21457,70.0
430,3275,5114,10.0
566,1754,161645,3.0
136,3165,4224,6.0
601,488,107660,7.0
56,796,11577,8.0
412,623,11061,8.4
503,2580,21196,8.0
570,3555,790,85.0
70,762,114232,3.0
696,1304,140457,7.0
687,469,107201,5.0
327,3431,6547,8.0
12,1044,127271,9.0
472,4013,99699,8.0
156,2917,223,6.0
167,2297,20665,8.0
81,3507,7367,58.0
644,1577,153288,7.0
359,867,11843,8.0
433,608,110229,9.0
115,959,12403,8.0
87,3761,9756,6.0
430,3479,6974,10.0
331,2807,21679,8.0
619,445,106625,3.0
753,2492,20997,5.9
512,432,106286,9.0
138,65,10067,10.0
69,2116,194,7.0
73,2065,18677,3.0
0,2801,2167,4.0
99,3602,849,8.0
85,367,104647,80.0
729,1681,1575,3.0
753,995,125206,7.7
740,491,107693,6.5
178,3995,99539,7.0
392,2265,20613,8.0
106,2285,20645,50.0
207,1049,127371,70.0
580,2555,21128,9.0
249,2578,21191,10.0
376,3165,4224,7.5
130,3366,5955,8.0
330,557,108928,7.0
321,2589,21214,6.0
217,2037,18247,4.0
176,1039,127090,8.0
491,3986,99457,7.0
229,981,124675,5.0
149,3466,6811,9.0
414,2144,20,9.5
97,2956,2476,4.0
528,844,11761,54.0
56,1531,151189,8.0
249,3721,9366,8.0
256,3519,7590,7.0
603,3813,97886,5.0
398,1577,153288,7.5
134,2333,20722,9.0
687,751,114043,8.0
73,1339,141902,3.0
684,3275,5114,9.5
149,1386,1435,8.0
31,1185,133844,5.0
678,2250,20594,4.0
22,971,12431,3.0
578,2948,241,4.0
240,2818,21699,7.0
364,3254,4975,2.0
306,1621,154966,9.0
464,2231,20555,8.0
253,1584,1535,4.0
129,1134,131516,8.0
93,299,103302,7.0
593,2716,21459,4.0
673,2716,21459,3.0
207,137,101231,75.0
201,2716,21459,8.0
29,2749,2154,79.0
398,1545,151801,8.0
335,724,113418,7.0
51,867,11843,7.199999999999999
159,1057,127619,7.0
197,3708,9253,9.0
321,2723,21482,5.0
186,2129,19653,7.0
710,1815,16498,8.4
73,2276,20629,2.0
308,2738,21507,7.5
249,420,10604,7.0
149,1280,139092,9.0
190,2209,20517,7.0
595,2905,21875,8.5
295,260,102680,80.0
467,228,101970,80.0
278,3313,5341,3.0
741,932,122434,1.0
489,1352,142455,2.0
214,3043,3225,1.0
328,2829,21711,7.0
220,405,10568,9.0
433,1470,14749,7.0
400,3608,853,9.0
76,4017,99720,20.0
398,1272,138565,7.0
726,445,106625,8.0
712,2905,21875,8.0
408,3027,3002,7.0
166,2977,2608,6.0
161,3469,6880,8.0
166,2751,21555,7.0
167,84,100780,9.0
476,1479,14807,10.0
588,1749,1614,9.0
82,1007,125682,7.0
199,73,100723,9.0
503,2172,20447,8.0
317,912,12115,9.0
214,284,10308,6.0
83,2445,20910,6.0
408,261,10271,7.0
55,2921,225,2.0
294,3865,98314,100.0
589,2300,20668,10.0
295,357,104464,67.0
149,3569,813,9.0
349,1408,145064,8.0
160,374,104723,3.0
73,1348,142329,3.0
321,888,120120,8.0
91,11,100166,95.0
757,3095,3701,3.0
265,751,114043,4.0
412,597,109946,6.3
214,2293,20660,9.0
275,842,11757,5.0
77,3314,5342,8.0
497,1820,16524,10.0
3,2637,21306,8.0
66,705,112818,1.5
229,1623,154982,6.5
229,1646,155908,6.799999999999999
203,2015,18041,8.0
44,859,118166,9.0
158,249,102351,6.0
349,1354,142598,6.0
700,999,125368,8.0
34,9,100133,5.0
654,737,113717,9.0
528,91,100815,97.0
14,1185,133844,7.0
491,1073,128547,8.0
106,3899,98513,50.0
722,490,107672,7.0
129,1302,140439,9.0
424,209,101759,7.0
706,3825,97922,7.0
96,157,101338,10.0
380,3157,4181,8.0
687,2387,20799,7.0
421,1609,15451,10.0
128,2882,21827,10.0
664,2584,21202,9.0
519,2639,21311,7.0
156,2384,20792,8.0
218,3373,6,3.0
491,796,11577,6.0
241,2276,20629,8.0
14,306,103632,5.0
503,1368,14289,7.0
740,804,116267,4.5
28,691,112479,6.0
229,1796,163571,7.0
174,2811,21685,4.0
177,3581,8277,9.0
403,401,105334,5.0
53,3340,5681,4.0
559,2429,20872,10.0
116,2144,20,7.0
395,2745,21517,7.0
186,1839,166610,6.0
272,3042,322,7.800000000000001
527,2230,20554,7.0
14,1019,126357,5.0
249,1808,164244,7.0
14,3474,6945,5.0
745,1957,1735,10.0
409,2266,20614,10.0
200,3165,4224,83.0
249,1002,125428,7.0
207,3686,9047,70.0
101,53,100526,2.0
203,3014,2961,8.5
163,2187,20474,8.0
177,1885,1689,9.0
716,73,100723,10.0
349,2463,20949,6.0
20,980,12467,3.0
22,591,109616,2.0
538,2738,21507,8.0
605,1193,13405,1.0
242,11,100166,7.0
21,2776,21610,60.0
55,328,10417,1.0
4,3174,431,8.0
545,659,111762,8.5
598,3108,3786,9.0
364,2543,21103,5.0
207,1982,176301,85.0
743,1014,126192,9.7
398,647,111322,7.0
129,222,101922,6.0
66,3835,97984,2.2
644,3815,97889,9.0
154,1348,142329,3.0
295,2924,226,55.0
249,873,119056,8.0
203,313,103871,8.4
621,1317,140960,8.6
599,3004,2904,10.0
45,919,1218,7.0
142,974,12445,10.0
229,2113,19369,6.0
51,1977,17549,7.6
148,1109,130298,7.0
170,2294,20661,8.0
196,2950,243,6.0
149,2451,20923,6.0
248,1629,155168,6.0
321,3934,98707,8.0
188,291,103223,9.0
58,3008,2926,6.0
170,3216,47,7.0
0,2321,20701,5.0
512,1568,1527,8.0
680,1331,141534,5.5
578,1565,1526,6.0
142,1919,17082,7.0
742,3999,99578,8.0
69,3064,339,10.0
309,1484,148116,8.0
292,2898,21857,60.0
309,1860,167141,8.0
364,2112,19367,5.0
696,2148,20021,7.0
465,322,10408,10.0
176,2365,20766,8.5
401,2468,20954,7.0
528,1647,15591,87.0
357,3739,96,10.0
136,3608,853,8.0
359,2902,21862,7.0
52,2724,21483,4.0
726,1501,14921,5.0
325,3700,9136,4.0
56,2779,21613,9.0
742,3275,5114,4.0
207,1794,163542,75.0
702,2739,21509,8.0
278,1300,139821,2.0
601,2172,20447,8.0
25,739,113811,7.5
142,2943,24,10.0
512,557,108928,6.0
712,198,10161,7.0
39,3787,97682,6.0
606,4002,996,8.0
426,3027,3002,4.0
588,509,108040,8.0
236,719,113311,8.5
169,1216,13601,7.0
467,494,10779,80.0
469,322,10408,10.0
69,3113,384,9.0
37,2451,20923,9.0
608,3967,99255,7.0
207,1865,167419,60.0
270,2630,21296,7.0
603,3709,9260,8.0
15,3962,9919,9.0
217,2477,20972,9.0
227,3230,4789,7.0
237,1317,140960,9.0
565,3926,98659,9.0
229,4012,99698,3.0
349,1291,139518,8.0
588,1072,128546,7.0
524,143,101281,10.0
662,2596,21234,9.0
220,2537,21092,10.0
139,752,114065,6.0
207,3311,5337,52.0
505,3814,97888,4.0
687,1536,151379,8.0
711,591,109616,4.0
89,3327,552,8.0
497,1438,146625,6.0
200,2196,20494,73.0
364,2930,232,8.0
561,2250,20594,2.0
149,2608,21255,7.0
357,2758,21567,7.0
640,1951,17265,6.0
757,2369,20770,3.0
412,809,116566,8.0
357,2678,21380,7.0
64,3324,550,6.0
209,3880,98443,4.5
66,1564,152523,2.2
201,3811,97880,8.0
476,3021,2985,10.0
741,3981,99420,8.3
660,2738,21507,10.0
25,1363,142838,9.0
265,1163,132405,5.0
309,337,104243,7.0
149,474,107313,9.0
214,3765,976,9.0
101,3969,99263,4.5
588,3693,9074,6.0
532,2300,20668,9.0
8,3881,98444,8.0
528,212,101812,68.0
682,2747,21519,7.0
300,1681,1575,6.0
249,347,104382,8.0
130,3632,87486,9.0
29,593,109731,39.0
689,3837,97986,10.0
71,64,100668,2.0
503,2880,21823,8.0
617,3992,99507,5.0
710,209,101759,8.5
150,337,104243,4.0
524,389,105081,9.0
527,516,108241,6.0
741,3545,7791,9.8
328,2639,21311,6.0
278,3119,392,2.0
464,2901,21861,6.0
716,2431,20876,7.800000000000001
693,3934,98707,6.5
76,91,100815,91.0
0,3523,761,5.0
624,367,104647,60.0
103,3839,97994,7.0
149,3449,666,8.0
53,2300,20668,4.0
467,1975,17535,80.0
309,2566,21175,5.0
430,1143,131646,7.0
331,4,100077,8.0
616,3569,813,9.5
309,1645,155907,8.0
517,3409,6325,8.5
231,1410,14513,9.0
665,241,10218,2.0
723,2125,19603,9.6
687,94,100855,7.0
683,2924,226,7.0
554,1815,16498,10.0
364,942,12317,8.0
349,1833,166240,7.0
65,2132,19685,2.0
124,1102,129898,9.0
149,2262,20607,9.0
283,1271,13851,8.0
17,1368,14289,5.0
89,2144,20,8.0
524,657,111733,8.0
163,1839,166610,7.0
408,2445,20910,7.0
12,1913,170221,8.0
574,249,102351,2.0
56,3091,3655,8.0
445,2207,20514,3.0
70,400,105333,5.8
312,2420,20850,10.0
228,3368,5958,8.0
166,3658,8888,5.0
321,1312,14075,8.0
731,4023,99750,5.0
239,2468,20954,9.0
79,1463,14719,7.0
693,2897,21856,3.0
166,1431,146233,5.0
587,3813,97886,7.0
118,2660,21341,3.0
22,3364,5940,1.0
63,549,108632,10.0
149,3379,6033,7.0
335,190,101554,5.0
279,1871,16782,6.0
635,24,100240,90.0
554,142,101280,8.0
401,209,101759,9.0
62,3537,7711,9.0
166,1634,155418,7.0
116,2204,20510,7.0
31,1957,1735,7.0
349,3781,97665,6.0
149,3492,71,7.0
376,842,11757,7.0
523,1681,1575,10.0
140,108,101002,4.0
262,3545,7791,9.0
709,987,124858,10.0
200,147,101292,31.0
136,881,119683,8.0
565,1145,131681,10.0
497,2132,19685,6.0
416,2351,20745,8.0
31,3080,356,9.0
220,75,100728,9.0
51,18,100183,6.2
632,3006,2923,6.4
436,783,114888,6.6
108,2537,21092,7.5
372,2199,205,8.7
227,1609,15451,5.0
515,3475,6951,1.0
25,3216,47,6.0
186,1526,150972,6.0
532,3635,87494,10.0
207,2397,20812,92.0
242,3352,578,8.6
457,2584,21202,10.0
640,2688,21403,5.0
358,1866,16742,1.0
313,4032,99916,7.0
21,461,10711,60.0
82,2080,18897,7.0
589,79,100749,6.0
467,3353,5781,80.0
59,2066,18679,9.0
78,1948,17247,7.0
476,2572,21184,10.0
527,783,114888,9.0
518,492,107717,9.0
81,2265,20613,58.0
207,317,103900,85.0
475,796,11577,8.5
608,2034,18229,6.0
439,96,100876,4.0
34,3839,97994,7.0
107,946,12355,9.0
137,0,1,9.0
207,1139,131573,77.0
497,1451,1469,8.0
101,2584,21202,7.0
441,502,10794,80.0
510,2716,21459,9.0
156,742,11385,4.0
555,3870,98384,6.0
664,3982,99423,5.0
441,3202,459,60.0
48,3286,5177,8.0
5,1604,154391,6.0
563,1662,156415,4.0
4,853,11783,10.0
587,2006,17895,8.0
396,1744,16067,4.0
664,2142,199,10.0
689,2022,18115,8.0
66,961,124060,4.2
207,1172,13263,75.0
31,2306,20678,9.0
24,3339,5680,8.0
355,1290,139498,8.0
302,3580,8247,6.5
121,3851,98202,9.0
334,835,11741,7.5
518,1348,142329,7.0
292,2012,18001,80.0
160,209,101759,8.0
57,2692,21410,7.0
335,3527,7647,8.0
476,2880,21823,10.0
757,2119,19489,3.0
246,3740,9617,7.0
254,843,11759,7.0
130,2199,205,9.0
378,4028,9982,5.0
49,2096,19163,4.0
688,3969,99263,80.0
715,3701,918,98.0
22,2222,20537,2.0
743,1610,154587,9.9
93,83,100773,8.5
492,1034,126830,7.0
302,2561,21155,6.0
609,2182,20464,8.5
607,842,11757,2.0
265,1155,132052,5.0
547,3717,934,6.0
310,2358,20755,7.0
5,415,105914,5.5
207,1077,128712,65.0
508,2663,21355,7.0
48,11,100166,8.0
533,835,11741,10.0
311,2596,21234,8.0
50,1522,150672,9.0
18,1718,159322,9.0
395,2785,21631,9.5
512,294,103276,7.0
588,1143,131646,7.0
20,3174,431,3.0
215,0,1,10.0
330,3764,97592,7.5
142,2457,20935,10.0
345,779,114745,8.0
503,3880,98443,8.0
14,1546,151806,9.0
349,2221,20534,7.0
539,2956,2476,2.0
306,3174,431,7.0
537,2196,20494,8.0
246,998,125367,9.0
32,2140,19815,7.0
248,276,102976,8.0
82,177,101386,7.0
412,3095,3701,8.5
459,1784,163139,7.0
440,2596,21234,8.6
605,1403,14467,2.0
654,2265,20613,5.0
358,1623,154982,5.0
379,3996,99540,3.0
149,3916,986,8.0
108,623,11061,9.5
59,381,10495,8.0
12,2268,20617,5.0
430,1608,154473,8.0
403,2300,20668,3.0
407,11,100166,8.2
632,2320,20698,8.4
11,3913,98579,10.0
323,551,108725,8.0
446,1485,14813,8.0
413,3273,5081,8.0
203,2828,21710,8.0
603,1031,126791,7.0
302,3026,30,6.0
310,3275,5114,9.0
200,2252,20596,64.0
271,2148,20021,7.0
462,2992,2759,8.0
527,651,111428,9.0
10,1495,148862,6.799999999999999
580,1736,1604,7.0
693,3575,820,10.0
14,531,108478,6.0
604,2358,20755,8.5
229,1384,14345,6.7
68,142,101280,10.0
309,1626,155070,8.0
273,2534,21087,8.0
424,2206,20513,8.0
203,2000,17831,6.0
14,1402,144553,9.0
388,438,106479,7.0
198,1661,1564,60.0
138,2260,20605,10.0
80,3663,8915,7.0
724,400,105333,9.0
265,3608,853,5.0
174,986,124845,7.0
220,3394,6171,9.0
539,3710,9289,3.0
674,3745,9656,8.4
56,2838,21728,7.0
17,2192,20483,7.0
5,1530,15117,6.799999999999999
160,2340,20730,7.0
434,3727,9471,70.0
693,596,109928,8.5
81,394,105190,55.0
142,3686,9047,7.0
71,3602,849,5.0
129,2817,21698,7.0
595,3659,889,7.5
539,2081,189,3.0
309,1259,137877,6.0
321,225,101930,5.0
679,360,104530,3.0
341,980,12467,7.0
435,3820,97908,6.0
97,3001,2890,9.0
149,1463,14719,10.0
335,536,108522,7.0
539,128,101165,4.0
537,3959,99147,9.5
307,458,107067,6.799999999999999
567,1038,127050,7.0
506,763,114236,7.0
19,3608,853,6.0
492,1983,176311,7.6
398,3811,97880,6.0
323,497,10790,7.0
360,3172,43,10.0
608,3884,98460,7.0
